"timestep","group0_trust_in_sp0.mean","group0_trust_in_sp0.sd","group0_trust_in_sp1.mean","group0_trust_in_sp1.sd","group0_trust_in_sp2.mean","group0_trust_in_sp2.sd","group1_trust_in_sp0.mean","group1_trust_in_sp0.sd","group1_trust_in_sp1.mean","group1_trust_in_sp1.sd","group1_trust_in_sp2.mean","group1_trust_in_sp2.sd","group2_trust_in_sp0.mean","group2_trust_in_sp0.sd","group2_trust_in_sp1.mean","group2_trust_in_sp1.sd","group2_trust_in_sp2.mean","group2_trust_in_sp2.sd","group3_trust_in_sp0.mean","group3_trust_in_sp0.sd","group3_trust_in_sp1.mean","group3_trust_in_sp1.sd","group3_trust_in_sp2.mean","group3_trust_in_sp2.sd"
30,0.644538843546872,0.0471720794011114,0.504697915397066,0.00340298213206071,0.674722220834574,0.0515570151484373,0.512576139307141,0.0100949723914845,0.813091816853264,0.0858105190005821,0.51586786478471,0.0104205331236869,0.641314214054195,0.0491147570940389,0.505413171162619,0.00471387256661916,0.673776406415766,0.0542715890873192,0.516680950063725,0.014970593781359,0.817439678531714,0.0744369580197197,0.512466696834698,0.00893627342070075
31,0.644393146340109,0.0456167866767906,0.504652643418194,0.00305939029303734,0.674784227030617,0.0501519837085291,0.51417607873156,0.0115885543151628,0.815750818631189,0.0824001383091843,0.515279977381345,0.00874801763964503,0.641991730928914,0.0480597787401077,0.505388857385635,0.00409528474837252,0.673617918712457,0.0531468459732415,0.516635923586078,0.013003600880316,0.819093817251031,0.0707849609496561,0.513397761492044,0.00964090468935285
32,0.645788630449793,0.0447372599583431,0.504706958891447,0.00309735406351736,0.6750021544987,0.0491716795998242,0.513430315028706,0.00932275282168078,0.815652234532069,0.0812305082754267,0.51601273638754,0.0107140889134446,0.642607066676763,0.0469578933498555,0.506119746214011,0.00475783834242492,0.673695942306005,0.0524474934584277,0.51508450386648,0.0114049869917496,0.822107593174469,0.0680040198974436,0.512100498675304,0.00874603234132925
33,0.646668711956319,0.0436997751102325,0.505185521194124,0.00412566631477117,0.673904253871034,0.048318689025286,0.515244244837107,0.0108005862624466,0.813377732420008,0.0805034618409742,0.515293136234542,0.00886838483197796,0.643507286761208,0.0452239843670028,0.505446782507154,0.00468763549367619,0.673073679767196,0.0529474481089285,0.517742899132385,0.0140958784220329,0.820167116419076,0.0671519758857142,0.513863186224349,0.0106146578584471
34,0.647976969493809,0.042470839845645,0.504927274713882,0.00403997778000552,0.67198245787532,0.0491286869135823,0.514063209623442,0.0102335453233703,0.812307175713536,0.0822495242797399,0.516340828400907,0.00936714370996425,0.645225843187442,0.0440391857001218,0.50532316656185,0.00409714806845187,0.671987412814548,0.0537061881118183,0.516198219727702,0.0126941403592358,0.819056497604338,0.0704480310730485,0.51394745521604,0.0104396644249902
35,0.648445813664792,0.0415492588888353,0.505349099678104,0.00389953180930189,0.670764390611994,0.0518891817824901,0.5147397467681,0.0108130443677386,0.812452203024863,0.0830452183853505,0.514835591619177,0.00798311072721074,0.64567969294003,0.0429686421095918,0.504726991155634,0.00364102033176586,0.671563101691904,0.0564953400793574,0.518980869860091,0.0154304139302662,0.816261092406128,0.0737618813737405,0.513631388860251,0.00917759614416884
36,0.649332843215599,0.0410130582791912,0.504664081031097,0.00374591904511028,0.669150816003478,0.0539601371206045,0.516320000870706,0.0128297204336364,0.810549494386646,0.0837092413586088,0.514594474105055,0.00789064030721728,0.646887772027371,0.0418729874471211,0.504562949462988,0.00302483829838958,0.670277455054719,0.0585955114822372,0.517054898404263,0.0133006608619453,0.816200449851862,0.0791879285751253,0.513851934420987,0.009226964429637
37,0.650606132706755,0.0395550061931082,0.50493329135938,0.00372595031661361,0.667762010379949,0.0555373519153695,0.514541279173672,0.00977982416876181,0.812268245682256,0.085407277982353,0.515010504814549,0.00929977310567013,0.647033190539225,0.0407014145045847,0.505595923392899,0.00396393558251196,0.669087094993655,0.059013453646524,0.516567645791742,0.0124742256998662,0.816439922371382,0.0849614806888543,0.513182926920404,0.0098244274971887
38,0.650927859725751,0.0380506662200902,0.505164453590625,0.00464457674436998,0.666802609376806,0.0579109434650347,0.515572506526068,0.0109075086761507,0.809401565147903,0.09011799817852,0.514835084732524,0.0101690027242996,0.648311660178226,0.0391190564882253,0.504765827351911,0.00355145288142738,0.668652049704161,0.061182525987351,0.519861572924204,0.0164819388582351,0.814219248121577,0.0878255179642417,0.513037727022131,0.0100037466493977
39,0.650066254657252,0.0377594410890007,0.504460133243872,0.00343554563938309,0.665814354174946,0.0585987005162662,0.51458592080651,0.00990096236562396,0.809285238237052,0.0907129478712733,0.515531398689868,0.00934267259094157,0.647964509109255,0.0392334246130518,0.504815877529553,0.00403395658998661,0.668152472408225,0.0615260335210625,0.517795630589901,0.0142802053852294,0.813226471658737,0.0898634075358079,0.513561120766907,0.00967947567378013
40,0.649700147559817,0.038434314076721,0.504227367531413,0.00314306727536563,0.665885508599211,0.0591915395721779,0.514540300131879,0.0105793036806093,0.80847519143543,0.0925319076204141,0.515283701262357,0.00940665766818976,0.647080262460711,0.0395895515249628,0.505177978335561,0.00434302405236189,0.668863957037224,0.0613513552871601,0.518606825798866,0.0154955040729291,0.811956664194008,0.0914205936518759,0.51376301715952,0.0092711773273078
41,0.64980327328544,0.0390897000497348,0.505030912237704,0.00369024172935188,0.66528923333498,0.0583102001658918,0.513824763711384,0.00962960191536501,0.80578139920265,0.0949749513493816,0.5152092518563,0.00963594297489618,0.646868550487304,0.0397138658522206,0.505828364992391,0.00401657308897823,0.668058433144726,0.0609517422534835,0.516871382329228,0.0144586285999285,0.811198503961294,0.0941161799933339,0.512486158911976,0.00825011098323635
42,0.650230006646027,0.0404667652500768,0.504292386241886,0.00289507403120525,0.665955469040595,0.0573629343444098,0.515022698174771,0.011428821051366,0.799962936828153,0.100308628826138,0.516262563728638,0.0110080758894407,0.647666526741337,0.0405074654762685,0.504539784147426,0.00362301386399121,0.668758598049595,0.0611408701976141,0.517790712408612,0.0142362392141573,0.807809817006329,0.0976271039802665,0.51436821135321,0.0119623611233118
43,0.651199659272457,0.0408318465315789,0.504868248995111,0.00394224000815404,0.666320420460536,0.0567519140492645,0.513060272263125,0.00878066106377558,0.799720732347248,0.105019861456116,0.515138620273174,0.00931930263420832,0.647581839640106,0.0409105834732355,0.505759108056571,0.00587053611348681,0.668569155430781,0.0605816532854034,0.517612608731386,0.0143000292470134,0.803539666782859,0.104294856091618,0.513533263622629,0.0110213288510939
44,0.650986983919938,0.0401118277739964,0.505134324444684,0.00480678250658564,0.66712068654474,0.0565462673562369,0.512788724227247,0.0092499035742537,0.798483777878649,0.109281638909199,0.51432358479712,0.00991254231732515,0.647967306181007,0.0402903374321986,0.504346321226257,0.00339060478922412,0.671006960414472,0.0607693214021026,0.519561998237367,0.0142037260693078,0.802255943927208,0.108460787487137,0.514218582620716,0.0104448477161854
45,0.651358695412891,0.0395837444781449,0.505171619202169,0.00433647123197524,0.668102970191792,0.0558517336914848,0.513279574584729,0.00962840327503769,0.795561961789958,0.112073520573492,0.515045327980563,0.0110969624969069,0.647459076666162,0.0393633265930868,0.505257138773743,0.00465523417369321,0.671909655364141,0.0605505335535267,0.51803133734111,0.0154221367853698,0.800152472038609,0.111923646421622,0.513992416514556,0.0093964578781464
46,0.651871201064833,0.0383218264703842,0.504236453223431,0.00326012555609541,0.669554741332197,0.0544989270065767,0.516102439394922,0.0109924913371585,0.791480403485079,0.112368287808485,0.515610911941911,0.0111043554033752,0.648058705088377,0.0384503330855442,0.505228935541238,0.00433390514777431,0.67243373532779,0.058704666349401,0.518951947969735,0.0150461960373894,0.799719325971938,0.113865161438948,0.513584176800911,0.00882639363150267
47,0.652360476288207,0.0373705160862482,0.505106736048943,0.00492625144434589,0.667846108639605,0.0524942794723406,0.513991960605595,0.00945540218392123,0.792827166805808,0.117359636384788,0.515794317577052,0.0113249147400615,0.648456748221117,0.0367582549297052,0.505376627366539,0.00520038852552123,0.672454289330294,0.0565780023904661,0.518242102712221,0.0136101839654039,0.799361012701048,0.118187329677137,0.51299454892245,0.00836639860488485
48,0.652703161752115,0.0365218995735827,0.505354687494276,0.00441480099692137,0.668176864132658,0.0500888052886203,0.516244570645917,0.0116473512729045,0.78839693000683,0.119109342919158,0.515974136435208,0.0114156458053135,0.648406278263715,0.0351956634051145,0.505260140366017,0.00442400384896708,0.67343163478059,0.0536873262573043,0.518730156252066,0.0136499077409301,0.79873863461764,0.118118658641586,0.512976186662529,0.00889847826435293
49,0.653347104235955,0.0359531442894837,0.504934973086116,0.0034271219256072,0.667597154013646,0.0475316969424978,0.515166039476833,0.0122645868278291,0.790807289385238,0.121390825289319,0.515661743240074,0.0130579847591243,0.64851839925138,0.0348764043428109,0.505012249512752,0.00383155583937153,0.673078585332063,0.0515148938936685,0.519143693958252,0.0161119762900225,0.79801687775553,0.115271256492222,0.512715067291132,0.00888858414910924
50,0.653841969493348,0.0358229119732295,0.504608346514408,0.00355788161626555,0.666692607163944,0.0473859146200745,0.514331386350577,0.00960316876104802,0.792191497874336,0.121575326236899,0.515299796700243,0.0120311126587308,0.648954546429138,0.0349682874967982,0.504997441793273,0.00466465618441627,0.672446572624525,0.049881889309367,0.517802101836793,0.0122714984126757,0.79882791772165,0.113758414030011,0.511949929554946,0.00856690950773795
51,0.653167242949887,0.0358954574427289,0.504719016635356,0.00346936366930109,0.666654119904903,0.0480707804313967,0.515119536959471,0.0106823889212596,0.791029407911608,0.120856563180382,0.514360287819902,0.0106021592100746,0.649988058684783,0.0350259938856087,0.504461934750286,0.0035510181244292,0.672268653309104,0.0497850219881733,0.517620552496221,0.0129173985819235,0.798126869140451,0.115098135196999,0.513688916911526,0.0108036241825682
52,0.652357891770407,0.0358251446055411,0.50450822304308,0.00321706060771482,0.666831066127561,0.0484751212311401,0.515255623064113,0.0114431480038645,0.790309525923139,0.12187302738702,0.51489162700924,0.0107856048271675,0.650167596901555,0.035455473777615,0.5041168746251,0.00330264836162069,0.673191281205647,0.0502414981787646,0.518301089123778,0.0145168568072188,0.794685936147168,0.115574571556996,0.513417410488691,0.0102507161964964
53,0.65252526783509,0.0359167458673032,0.504785031895468,0.00380294578894926,0.667611858727958,0.0473450347663974,0.516984378177661,0.0127209636066949,0.788064321147658,0.121592573102737,0.514170475682973,0.0103097217148835,0.650352593038921,0.0349440519913057,0.505127222485111,0.00417893159070589,0.673990222978703,0.0485924749699857,0.517453683918117,0.01211155950144,0.794617379205503,0.116844864186738,0.51306113220119,0.0101287593446422
54,0.653843312437376,0.0356508635739347,0.503867087949946,0.0027779056071372,0.669523595781541,0.045201047122804,0.517322428747902,0.0116913620905801,0.787105817145163,0.121210238389148,0.514972562310023,0.009687227016517,0.650927838076293,0.0341706638926551,0.504780615134884,0.00433530195117463,0.675349462117953,0.0471938685229411,0.517842108313003,0.0123806576796659,0.792231067467048,0.117063709086807,0.513538915801821,0.0110730985221053
55,0.654494168827319,0.0354250267821252,0.504054281754608,0.0031775830208429,0.670983107974003,0.0431382978398412,0.515698594930144,0.0109824197864805,0.785860080728143,0.123893021592633,0.515498021034756,0.011053339972849,0.650847768200515,0.0348420008816901,0.504753218868414,0.00453400998937432,0.676465510994343,0.0455976667556988,0.519190476397425,0.0147076578338291,0.792052961036872,0.119481976404861,0.513724751793074,0.00935634074253031
56,0.654898908432866,0.0356382310476691,0.504212536292201,0.00354807162543969,0.672355775643582,0.0407331443216826,0.516473007313759,0.0104437804016809,0.782752540585531,0.123030426520135,0.51497670793409,0.0112235277640689,0.651077688462766,0.0339740289679412,0.50511122381465,0.00451773547249919,0.6769039138243,0.04418555333194,0.515973022156449,0.0111911395839199,0.79190093676333,0.122502138452591,0.513973777027338,0.00957496653699054
57,0.655110982696516,0.0342384705812267,0.504529369099748,0.00345140811458526,0.673873719275619,0.0389730857146976,0.51494471676857,0.0120489939095083,0.783016138853893,0.124804147318451,0.514451652498248,0.0105783481737144,0.650986036576975,0.0340988546741961,0.504394368313507,0.00333345835610707,0.678055925382607,0.0431749968113078,0.516981549739514,0.0122244609583331,0.789329558314851,0.124592215375363,0.515069037313925,0.0114708769574594
58,0.655228072139285,0.033965695203793,0.504561662236244,0.00374439801187188,0.675012381624543,0.0381097648804487,0.515187924304318,0.0111097312704897,0.782634715856846,0.12404116705002,0.514533902599099,0.0106875691649714,0.650536313226008,0.0341812828884462,0.504304200667235,0.00364104034980517,0.679241571704227,0.0421178597677512,0.518449913422606,0.0123508509190874,0.787631299439722,0.125302273176292,0.51396638840859,0.00981548998829546
59,0.655909095031074,0.0331772473098383,0.505043474009554,0.00407663353737802,0.676244731921796,0.0385377720104437,0.515481380493808,0.0108571341829554,0.781392301104938,0.124725689695616,0.513361224662936,0.00941016666760728,0.651096736254778,0.0344959931282215,0.504692294743874,0.00411853532029204,0.680861120263512,0.0412685701687473,0.517734995828647,0.01325694557405,0.786500814578873,0.124307554176741,0.513116505857829,0.00914713510981212
60,0.656594940876914,0.0332283650901601,0.504836029626091,0.0036330079656145,0.677503477749985,0.0385857743770279,0.515433311651437,0.0102984353092189,0.783456279493875,0.124841749199329,0.513656025792085,0.00928719681188881,0.65156707148087,0.034667402932037,0.504129813204081,0.00353134499959211,0.681884734402383,0.041053626169012,0.517140054888552,0.0119946003017081,0.787100633042453,0.125095174987347,0.513868200629625,0.00923000572645839
61,0.657964892715797,0.0333274794072521,0.504426825505779,0.00324137666062155,0.678888536462105,0.0394606661378299,0.515248464452214,0.0104845275913986,0.784639345356569,0.125423339018464,0.513610941111905,0.00981400241837082,0.651502214062249,0.03482187612787,0.504461907594023,0.00334468462027309,0.682589204756458,0.0409819821488244,0.517037101051894,0.0120958874511778,0.787335543730696,0.125987626275075,0.513590804837587,0.00980010238187954
62,0.65859946728603,0.0328839300083572,0.504536159472996,0.00358547779137274,0.678491176095978,0.0403974767502583,0.514679496261672,0.00942533542349531,0.788262302207055,0.125134287775945,0.51433987028731,0.012112771613015,0.651615112839962,0.034472708382128,0.504606341852161,0.00397268986261801,0.682693396391065,0.0422808686236464,0.517245044261688,0.0117680588642289,0.78757781799858,0.124522469223319,0.513393691070204,0.00936044710027448
63,0.658783777574455,0.0327081284306577,0.504541780154895,0.00369473341397889,0.678784888769207,0.0406986925723643,0.515142225326044,0.0103179627245627,0.788518180855823,0.120754735624587,0.513612381262564,0.00973227767607248,0.651645881655194,0.0340856149986241,0.504895423684956,0.00421412724644091,0.682540788538053,0.0436549610777048,0.518087358548723,0.0147055173763613,0.785463243167394,0.116874898346721,0.513034970170018,0.00964137935414295
64,0.659409823122001,0.0332022255164326,0.50394369598523,0.00278576907159762,0.678963164246386,0.0405055259561798,0.514640992303969,0.00932676073667636,0.788643642281591,0.11628875400659,0.514879638923037,0.0100080134033741,0.65178596437216,0.0348724319023249,0.50471098791284,0.00463401573641282,0.682616944269084,0.043876362418729,0.516623798030451,0.0123105910616837,0.789867182752923,0.109974002473757,0.513884642003177,0.00947460718119364
65,0.65875114165855,0.0333119180600944,0.504750925127526,0.00432508458882134,0.678645848424323,0.0397417252286472,0.513974470996352,0.0109273653782214,0.791546965964131,0.111700874368657,0.51425036008314,0.00958095172419528,0.651949645825967,0.0346102253949131,0.505735244877927,0.00469573169256532,0.68226628367222,0.0439328000126131,0.517016936048814,0.0137187603936693,0.791867625657979,0.105562131175215,0.512994458843263,0.00918641269864596
66,0.658893648338479,0.0328155654559708,0.504846734857609,0.00367581649971815,0.679603645681697,0.0399115158446704,0.514703351843418,0.0100055437025542,0.793838783985218,0.105331553028908,0.513634184555994,0.00898510777754948,0.653158868476903,0.0345332058470364,0.505097768100689,0.00416112674808686,0.68276945680643,0.0431008508304359,0.518125619182235,0.0149802708296455,0.792726469810413,0.100976444336138,0.513387061229191,0.00870888143339547
67,0.65904346816029,0.0321441109242523,0.50465555562989,0.00367003888584191,0.680419037424011,0.039026143707672,0.513672617856625,0.00985088681236331,0.796810113226473,0.102663837555895,0.514222585142586,0.00905351467100163,0.65296669715137,0.0341664653246536,0.505313496065493,0.00344551718486582,0.683479792073776,0.042163703170011,0.518291096351415,0.0153155724380728,0.795876837356385,0.0967149777406543,0.513377988886615,0.00917056195217656
68,0.658063013126347,0.0321396549483403,0.504738984360711,0.00394225365118042,0.681171560067639,0.0388664673923807,0.51362219248652,0.0112841266675709,0.797484440046692,0.0978335623538827,0.514364990168789,0.00880182825625529,0.65287007278883,0.0336506385934735,0.50466943097768,0.00385144533110554,0.685222235138728,0.0413860027822655,0.518730430787928,0.0124779864360948,0.798487930503606,0.0930256771878066,0.513760235249482,0.00892163704171836
69,0.657435813990945,0.0326426338971116,0.505268961771539,0.003909182997709,0.681715680927149,0.0384178970401937,0.51287226696586,0.00980703325219908,0.79990775713442,0.0943954228889883,0.515260943548788,0.00920851110636942,0.652545968012849,0.0338322459737487,0.505460236992342,0.00407283478958894,0.685001432293326,0.0404715979761887,0.517865862213806,0.0129374703950993,0.799376263547618,0.0903568412248811,0.51423749273241,0.00983854440701597
70,0.656663789495338,0.0329924160722522,0.505237746026669,0.00464517924175522,0.681004258338413,0.0388810905895633,0.513336938273601,0.0124390419438534,0.80002536304972,0.0904165713597857,0.515532884931873,0.00922792189467397,0.651765621087956,0.0338854046609935,0.505408706438619,0.00456430717012515,0.684629734714439,0.0409894871195739,0.517399997729215,0.0116599875692623,0.80263655499797,0.0895072408867088,0.513489879128233,0.0084591650414496
71,0.656205748614724,0.0336619383051509,0.504223222276657,0.00303057049058773,0.680540095795483,0.0407369577163757,0.512795835867042,0.00979616144357894,0.803956029950203,0.0875952124274265,0.516123714146328,0.0101307448996333,0.651604414875766,0.0348083907181735,0.505568359821739,0.00434516097692319,0.684054245130912,0.0428129949502528,0.517903982139062,0.012042242848801,0.805191308850743,0.0881225488855197,0.514262195918389,0.00949104930241672
72,0.654858822168981,0.0343962067328128,0.50462038954928,0.00348610412599274,0.680092643654821,0.0421232317646168,0.512107740063685,0.00911913010034935,0.8066893525484,0.0837185366139672,0.516692013752301,0.0101438779768481,0.651139382409401,0.0350553363412011,0.50503270835354,0.00355154951298836,0.684117432454555,0.043999155554325,0.517943952933976,0.0124148246812042,0.805881126095376,0.0866743474296382,0.514006971326884,0.00987267936630985
73,0.653843438682328,0.0351838738935385,0.504692729647003,0.00340116653595398,0.679160172290514,0.0436720464000002,0.513807720022194,0.0121003047147233,0.806603026088387,0.0795197964584028,0.517064385189966,0.010230476632418,0.650612425301124,0.0363976557797205,0.505407069079774,0.00419699350680805,0.682491908898622,0.0441679921931345,0.515909535046613,0.0110507321998582,0.810542265526358,0.0816422478438469,0.513768701694616,0.00827513552302614
74,0.653245957980984,0.0359274203409956,0.505321413804668,0.00410892877131469,0.678709023366444,0.0453474754975649,0.513511608619781,0.0127502895766209,0.81110577551902,0.0772902069272076,0.516411342121352,0.0096317539688579,0.650272355223984,0.0375015240376594,0.50548142778048,0.00441821604097116,0.681536399766257,0.0457245155281652,0.516572116621776,0.0127593388022433,0.813928593512186,0.0789544087805103,0.514904236471803,0.00892466361094159
75,0.652936881608772,0.0369503281511033,0.504673052902729,0.00366721310210017,0.678568114291152,0.0476027166389974,0.513278163844831,0.0124677978428319,0.813546873195536,0.073171217407869,0.516414127195999,0.00969306997630913,0.650346416207331,0.0379777325188783,0.505275317000911,0.00391414242308617,0.680456340599111,0.0478877400061143,0.515548467827079,0.0135305261638494,0.815619125237513,0.0770979885060111,0.513949856783143,0.00849765429723727
76,0.653037301914071,0.0384643094201561,0.50471237231734,0.00318020084469949,0.67805337212864,0.0491041602395146,0.512398732611905,0.0102639554577992,0.816049165778918,0.0697329043245116,0.515158233848581,0.00928664538778518,0.650028256214815,0.0383034878281981,0.505593957228647,0.00464067350020783,0.679605571035501,0.0487636170049069,0.514962639727577,0.0112043825454019,0.818342754340413,0.0727858875193979,0.513022143778165,0.00851207556808755
77,0.65249797981289,0.0387651209355646,0.504622856757778,0.00376593768118175,0.678199703772465,0.0497484941976321,0.511994947547163,0.0096327119129244,0.817586847240866,0.0666767320945421,0.515575723032444,0.00956152210912339,0.64979102059365,0.0378359570270614,0.505035795055247,0.00428242022599811,0.679823677538104,0.0492953300984893,0.515401343243617,0.0134961360211587,0.819281582623594,0.0697426392574168,0.514313688372964,0.0101356856924027
78,0.652481747850897,0.0393907297563346,0.504380518259556,0.00358818572431182,0.67851388747089,0.048945913244994,0.513032331755723,0.0103796558945912,0.817860966663452,0.0655708899048289,0.515503207843069,0.00990857987529346,0.649467435244932,0.0381399765332614,0.50531665616675,0.00452045857547832,0.679364795764248,0.0485509488154966,0.518042469804391,0.0145112110765194,0.818795063926698,0.0666014609145962,0.513824248180674,0.00943915106343171
79,0.65327050459573,0.0397987216998485,0.504009909691816,0.00271378341977512,0.678870639786572,0.0479649567269352,0.512520086548746,0.00930626990239323,0.821148994449488,0.0648017854258307,0.515566886966137,0.00994137604457505,0.650749808049769,0.0389053415314833,0.504709232950302,0.00375423025791081,0.679887894007124,0.0478259628549615,0.515350944018109,0.011409461338797,0.823101622780905,0.0643478841597465,0.51419918241428,0.00876137000302823
80,0.653452746892464,0.0401402200507971,0.50421224004248,0.00278296602703137,0.678511328947604,0.0465124797988285,0.513231862542555,0.0104016153592568,0.820001313014545,0.0620026162709328,0.516513684774204,0.0103932801635237,0.649763524648932,0.0384633332516527,0.504720940482755,0.00348929683889438,0.680189263567507,0.0466577941652178,0.515006361228846,0.0120134531178184,0.823949518352704,0.062530001140243,0.513619956776737,0.00851406411342053
81,0.653397404613426,0.040374230963016,0.503880976643542,0.00368749981377563,0.677753468214126,0.0461401117141782,0.511494529149712,0.00938887857287238,0.821545850747027,0.0597221699405918,0.515656895488216,0.00949156975240973,0.648509962297679,0.038261154618421,0.505177990331623,0.004278860851641,0.678812224665468,0.0454752192881675,0.516049506485942,0.0110600982698012,0.82446033826736,0.0588191067604811,0.513668695287371,0.00921453409234677
82,0.652392465007977,0.0413269062128353,0.504649713880422,0.00412191778045437,0.676450481592255,0.0459902046605346,0.513638694981583,0.00998321233106013,0.821188926867013,0.0590209102509307,0.514719535275559,0.00876390784330102,0.648217760231554,0.0375768211525502,0.504826985105886,0.00400105999948379,0.677668259176665,0.0458049107465924,0.517071949577573,0.0130942898245052,0.825124147872132,0.0562897508965149,0.513838488911041,0.00979754798690049
83,0.652306603638338,0.041937251820773,0.50491767549425,0.00459855743422843,0.675300021457406,0.0470379093264231,0.512713872565465,0.0102995057229308,0.822969365375109,0.0557662192302223,0.515041113406665,0.0113423319038802,0.648326398200088,0.0384286901965264,0.50430130646354,0.00286234256084169,0.676951323037038,0.0478543100615219,0.516251138553275,0.01395046370063,0.827258080516797,0.0552615941226881,0.513184456983558,0.00933812436881009
84,0.652888112844528,0.0438603002227113,0.503781777011587,0.00291526772786676,0.675775360730809,0.0487008390183828,0.513763190627621,0.0109093848009713,0.82551904924096,0.058200046753373,0.514248369989934,0.0097020184918538,0.647617698447656,0.0404551748400697,0.505362573702878,0.0036160041820685,0.675686678437409,0.0506360595050358,0.514634366935839,0.0105690416455778,0.826310272869815,0.0555174028539144,0.51450159815616,0.0113879675966335
85,0.652468142764195,0.0448995126617566,0.503828761509124,0.00339668447075527,0.675403007768401,0.0510026349495377,0.514872164722311,0.0122831978149055,0.824671305542643,0.0572691402865418,0.513597396454032,0.00905361705981213,0.647353364432057,0.0424094611567023,0.505215318432525,0.00443741063437371,0.676082753562228,0.0537439044972689,0.517411348161493,0.0129264508735498,0.825065221788327,0.0554728264172091,0.513336528309742,0.00861680908728905
86,0.652101039943405,0.0458585232389001,0.503916274534604,0.00304087740174451,0.674801100099586,0.053292202899832,0.512392655849656,0.00957313988130157,0.826116534328046,0.0560796503858588,0.515130022053572,0.0106756176080264,0.646573295091187,0.0442775565521043,0.50519345045952,0.00422260562151642,0.675476615267922,0.0557430903395263,0.515756071340877,0.0102733092898671,0.82679214192417,0.0543777023585273,0.513424543293214,0.00869191951408957
87,0.65181328144992,0.0455989833321137,0.50418007572654,0.00348856788734244,0.673606780304925,0.055757210681213,0.51376094239224,0.0101120495162027,0.826201298580722,0.0537663489279788,0.513641965808995,0.00934061669509741,0.646640632437525,0.0446726007686768,0.504962368380809,0.00315361391651435,0.674042756286904,0.0579658623508163,0.515135763672929,0.0113721661736363,0.827230798212737,0.0545905559850402,0.51433071412006,0.0101879406247464
88,0.651213876110384,0.0451364767306523,0.504716548686986,0.00399125341596021,0.672138590005642,0.0580160528988508,0.514729276343957,0.0115281483771353,0.824440877958686,0.053959112977267,0.51385743047717,0.0113520543022328,0.6462537958068,0.0448163797242899,0.505322062613895,0.0036627745983554,0.672437326445232,0.0599263524176324,0.51705053363895,0.0149543988674971,0.826134213461386,0.0556667143314888,0.513846535155184,0.00860539118813695
89,0.651020488074222,0.0441616092428887,0.504568428913856,0.00366219536916815,0.671621542147635,0.060257828892158,0.515156158421813,0.0114404570693214,0.825792515505457,0.0501023053283182,0.513080718441061,0.010128604876763,0.647011342787401,0.0437744735861472,0.505238945362839,0.00454184515529343,0.671178713630866,0.0619833475467693,0.514875249303758,0.01393430067068,0.825798624444268,0.0554107448781287,0.514353017274717,0.0102584719667129
90,0.650724241006611,0.0430955515455557,0.505460946222058,0.00408909873021298,0.670934659045176,0.0602039140416077,0.515226873774513,0.0112288524276155,0.82515977864802,0.0511884806281083,0.513789974270963,0.00988128141806707,0.647468452092869,0.0426858279457377,0.504774874473298,0.00310921672895553,0.671286038337493,0.0632402390374918,0.514316689468619,0.0134081219391992,0.827967837203686,0.0571411275813144,0.513719150937201,0.00871406149117866
91,0.651247407980367,0.042668186045163,0.504197612186104,0.00278137632318234,0.672611649308545,0.059424329543813,0.516000703124043,0.0116995118184003,0.827831310351413,0.0505896821181127,0.512922968660388,0.00885357092222552,0.647533655731926,0.0416372146049637,0.505258371874165,0.00429667157403664,0.671587620587215,0.0614131103927726,0.514742256637831,0.0134565098546854,0.826443930955342,0.0586316888506657,0.514932160066001,0.0116335174780347
92,0.651310536262854,0.041737891029589,0.505532729776718,0.00371247454477338,0.672210223689399,0.057479642523981,0.514534450227763,0.00993498160218058,0.828627884382826,0.0533779334777168,0.514786575049336,0.0122837377223477,0.64758120736072,0.0412074509307681,0.505625612560077,0.00441156003904466,0.672833736682569,0.059079233666681,0.51565792150572,0.0124300467570799,0.829198659863629,0.0594521131131985,0.51389826310955,0.00829262720791242
93,0.651092748018012,0.0407005216171773,0.504880444707797,0.00327657496053293,0.673536318172516,0.0581890868385468,0.515525205911599,0.0107683163376647,0.828469451022149,0.0536699402942123,0.513272695918028,0.00893351300062455,0.64801773244923,0.0405238606555751,0.504348408901334,0.00301876225287013,0.673712744181427,0.0594747704359383,0.51619592276455,0.0124072930114371,0.824008132604304,0.061658236100316,0.515716461511259,0.0108710955603178
94,0.650745416509723,0.0402276456525982,0.505196185511299,0.00429289546531066,0.674451562798565,0.0580898925896052,0.515510942083462,0.0111023375395003,0.829804406254226,0.0570567987688981,0.513188363282206,0.00821715431248162,0.647669297430477,0.039801255566429,0.505770270056925,0.00496718162936542,0.673850904161782,0.0591137472874261,0.515305016025184,0.0122169834912281,0.825827429930499,0.0629280194827553,0.513605391131375,0.00753992103316057
95,0.650148699779092,0.0404020858957088,0.50474330622219,0.00351379087624158,0.676159793016397,0.0578700219505101,0.517597177971451,0.0126458102331846,0.827722116475917,0.060992839646608,0.51281372039167,0.00804167945778758,0.648131681447176,0.0400163280591428,0.504620781436916,0.00358108814406073,0.675728464056101,0.0580669259203737,0.515993727272684,0.012248451144056,0.824732065162617,0.0655433215232889,0.513652987611378,0.00782320298417058
